ano,escola,tipo,jurado_1,jurado_2,jurado_3,jurado_4
2017,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,9.9,10.0
2017,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2017,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,9.9,10.0,10.0,9.9
2017,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.9
2017,São Clemente,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.8,9.9,9.9
2017,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,9.8,10.0,10.0,10.0
2017,Unidos da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.8,9.7,10.0
2017,Portela,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2017,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2017,Paraíso do Tuiuti,SAMBA DE ENREDO,9.7,9.9,9.9,9.7
2017,Acadêmicos do Grande Rio,SAMBA DE ENREDO,10.0,10.0,10.0,9.8
2017,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,9.8,10.0,9.9
2017,Unidos de Vila Isabel,SAMBA DE ENREDO,9.8,10.0,10.0,10.0
2017,Acadêmicos do Salgueiro,SAMBA DE ENREDO,9.9,9.8,9.8,10.0
2017,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,9.9,9.9,10.0
2017,União da Ilha do Governador,SAMBA DE ENREDO,9.8,9.8,9.8,10.0
2017,São Clemente,SAMBA DE ENREDO,9.9,9.8,9.9,9.9
2017,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,9.9,10.0,10.0,10.0
2017,Unidos da Tijuca,SAMBA DE ENREDO,9.8,10.0,9.8,9.8
2017,Portela,SAMBA DE ENREDO,10.0,9.9,10.0,10.0
2017,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2018,Império Serrano,ALEGORIAS E ADEREÇOS,9.9,9.7,9.7,9.8
2018,São Clemente,ALEGORIAS E ADEREÇOS,9.9,9.7,9.8,9.9
2018,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,10.0,9.9,10.0,9.9
2018,Paraíso do Tuiuti,ALEGORIAS E ADEREÇOS,9.9,9.9,10.0,10.0
2018,Acadêmicos do Grande Rio,ALEGORIAS E ADEREÇOS,9.9,9.8,9.8,9.9
2018,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,9.9,10.0,10.0,9.9
2018,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2018,Unidos da Tijuca,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,10.0
2018,Portela,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.8
2018,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,10.0,9.8,9.9,9.9
2018,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2018,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,9.9,9.8,9.9,9.9
2018,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,9.9,9.9,9.9,10.0
2018,Império Serrano,BATERIA,9.9,9.9,10.0,10.0
2018,São Clemente,BATERIA,10.0,10.0,9.9,10.0
2018,Unidos de Vila Isabel,BATERIA,9.8,9.9,10.0,9.9
2018,Paraíso do Tuiuti,BATERIA,10.0,10.0,9.9,10.0
2018,Acadêmicos do Grande Rio,BATERIA,10.0,10.0,9.9,10.0
2018,Estação Primeira de Mangueira,BATERIA,9.9,9.9,10.0,9.9
2018,Mocidade Independente de Padre Miguel,BATERIA,10.0,10.0,10.0,9.9
2018,Unidos da Tijuca,BATERIA,10.0,10.0,10.0,10.0
2018,Portela,BATERIA,10.0,9.9,10.0,10.0
2018,União da Ilha do Governador,BATERIA,9.9,10.0,10.0,10.0
2018,Acadêmicos do Salgueiro,BATERIA,10.0,10.0,9.9,10.0
2018,Imperatriz Leopoldinense,BATERIA,10.0,10.0,10.0,9.9
2018,Beija-Flor de Nilópolis,BATERIA,10.0,10.0,9.9,10.0
2018,Império Serrano,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2018,São Clemente,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2018,Unidos de Vila Isabel,COMISSÃO DE FRENTE,9.8,10.0,9.7,9.8
2018,Paraíso do Tuiuti,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2018,Acadêmicos do Grande Rio,COMISSÃO DE FRENTE,9.8,10.0,10.0,9.9
2018,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,9.9,9.8,9.9,9.8
2018,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,10.0,10.0,10.0
2018,Unidos da Tijuca,COMISSÃO DE FRENTE,9.8,10.0,9.9,9.7
2018,Portela,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2018,União da Ilha do Governador,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2018,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2018,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,10.0,10.0,9.8,9.8
2018,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2018,Império Serrano,ENREDO,9.8,9.8,9.8,9.9
2018,São Clemente,ENREDO,9.9,9.8,9.9,9.9
2018,Unidos de Vila Isabel,ENREDO,9.9,9.9,10.0,9.9
2018,Paraíso do Tuiuti,ENREDO,10.0,10.0,10.0,10.0
2018,Acadêmicos do Grande Rio,ENREDO,9.7,9.6,9.7,9.8
2018,Estação Primeira de Mangueira,ENREDO,10.0,9.9,10.0,10.0
2018,Mocidade Independente de Padre Miguel,ENREDO,10.0,10.0,10.0,10.0
2018,Unidos da Tijuca,ENREDO,9.9,10.0,9.9,10.0
2018,Portela,ENREDO,10.0,10.0,10.0,10.0
2018,União da Ilha do Governador,ENREDO,9.8,9.8,9.9,10.0
2018,Acadêmicos do Salgueiro,ENREDO,9.9,9.9,9.9,10.0
2018,Imperatriz Leopoldinense,ENREDO,9.9,10.0,9.9,9.9
2018,Beija-Flor de Nilópolis,ENREDO,9.9,10.0,9.9,10.0
2018,Império Serrano,EVOLUÇÃO,9.9,9.8,9.8,9.7
2018,São Clemente,EVOLUÇÃO,9.9,9.8,9.8,9.8
2018,Unidos de Vila Isabel,EVOLUÇÃO,10.0,10.0,9.9,9.9
2018,Paraíso do Tuiuti,EVOLUÇÃO,10.0,9.9,9.9,9.9
2018,Acadêmicos do Grande Rio,EVOLUÇÃO,9.8,9.8,9.7,9.6
2018,Estação Primeira de Mangueira,EVOLUÇÃO,10.0,10.0,10.0,9.9
2018,Mocidade Independente de Padre Miguel,EVOLUÇÃO,10.0,10.0,9.8,9.8
2018,Unidos da Tijuca,EVOLUÇÃO,10.0,9.9,10.0,10.0
2018,Portela,EVOLUÇÃO,10.0,10.0,10.0,9.9
2018,União da Ilha do Governador,EVOLUÇÃO,9.9,9.8,9.8,9.9
2018,Acadêmicos do Salgueiro,EVOLUÇÃO,10.0,9.9,10.0,9.9
2018,Imperatriz Leopoldinense,EVOLUÇÃO,9.9,9.9,9.8,10.0
2018,Beija-Flor de Nilópolis,EVOLUÇÃO,10.0,10.0,10.0,10.0
2018,Império Serrano,FANTASIAS,9.8,9.9,9.7,9.7
2018,São Clemente,FANTASIAS,9.9,9.9,10.0,9.8
2018,Unidos de Vila Isabel,FANTASIAS,9.8,9.9,9.9,9.9
2018,Paraíso do Tuiuti,FANTASIAS,10.0,10.0,10.0,10.0
2018,Acadêmicos do Grande Rio,FANTASIAS,10.0,9.9,9.8,10.0
2018,Estação Primeira de Mangueira,FANTASIAS,10.0,10.0,10.0,10.0
2018,Mocidade Independente de Padre Miguel,FANTASIAS,9.8,9.9,9.8,9.9
2018,Unidos da Tijuca,FANTASIAS,9.9,10.0,9.8,10.0
2018,Portela,FANTASIAS,10.0,9.8,10.0,9.9
2018,União da Ilha do Governador,FANTASIAS,9.7,9.9,9.9,9.9
2018,Acadêmicos do Salgueiro,FANTASIAS,10.0,10.0,10.0,10.0
2018,Imperatriz Leopoldinense,FANTASIAS,9.9,9.9,10.0,10.0
2018,Beija-Flor de Nilópolis,FANTASIAS,9.9,10.0,9.8,10.0
2018,Império Serrano,HARMONIA,9.8,9.7,9.8,9.8
2018,São Clemente,HARMONIA,9.8,9.8,9.9,9.7
2018,Unidos de Vila Isabel,HARMONIA,9.9,10.0,10.0,9.9
2018,Paraíso do Tuiuti,HARMONIA,10.0,9.9,9.9,9.8
2018,Acadêmicos do Grande Rio,HARMONIA,10.0,9.9,9.9,9.9
2018,Estação Primeira de Mangueira,HARMONIA,10.0,9.9,10.0,10.0
2018,Mocidade Independente de Padre Miguel,HARMONIA,10.0,10.0,10.0,10.0
2018,Unidos da Tijuca,HARMONIA,10.0,9.9,10.0,9.9
2018,Portela,HARMONIA,9.9,10.0,10.0,10.0
2018,União da Ilha do Governador,HARMONIA,9.8,9.8,9.8,9.7
2018,Acadêmicos do Salgueiro,HARMONIA,10.0,10.0,9.9,10.0
2018,Imperatriz Leopoldinense,HARMONIA,10.0,9.9,10.0,9.7
2018,Beija-Flor de Nilópolis,HARMONIA,10.0,10.0,10.0,10.0
2018,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,9.8,9.9,9.9,9.8
2018,São Clemente,MESTRE-SALA E PORTA-BANDEIRA,9.8,9.9,9.9,9.7
2018,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,9.8,9.8
2018,Paraíso do Tuiuti,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2018,Acadêmicos do Grande Rio,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.9
2018,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2018,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2018,Unidos da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,10.0,9.9
2018,Portela,MESTRE-SALA E PORTA-BANDEIRA,9.9,10.0,10.0,10.0
2018,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,10.0,10.0
2018,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2018,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.9
2018,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.9,10.0,10.0
2018,Império Serrano,SAMBA DE ENREDO,9.9,9.8,10.0,9.8
2018,São Clemente,SAMBA DE ENREDO,9.9,9.9,9.8,10.0
2018,Unidos de Vila Isabel,SAMBA DE ENREDO,10.0,10.0,9.9,9.9
2018,Paraíso do Tuiuti,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2018,Acadêmicos do Grande Rio,SAMBA DE ENREDO,9.9,9.9,9.8,9.8
2018,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2018,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2018,Unidos da Tijuca,SAMBA DE ENREDO,10.0,9.8,10.0,9.9
2018,Portela,SAMBA DE ENREDO,9.9,10.0,9.8,10.0
2018,União da Ilha do Governador,SAMBA DE ENREDO,9.9,9.8,9.8,9.8
2018,Acadêmicos do Salgueiro,SAMBA DE ENREDO,10.0,9.9,9.9,10.0
2018,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,10.0,9.9,9.9
2018,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2019,Império Serrano,ALEGORIAS E ADEREÇOS,9.9,9.7,9.7,9.8
2019,São Clemente,ALEGORIAS E ADEREÇOS,9.9,9.7,9.8,9.9
2019,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,10.0,9.9,10.0,9.9
2019,Paraíso do Tuiuti,ALEGORIAS E ADEREÇOS,9.9,9.9,10.0,10.0
2019,Acadêmicos do Grande Rio,ALEGORIAS E ADEREÇOS,9.9,9.8,9.8,9.9
2019,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,9.9,10.0,10.0,9.9
2019,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2019,Unidos da Tijuca,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,10.0
2019,Portela,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.8
2019,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,10.0,9.8,9.9,9.9
2019,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2019,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,9.9,9.8,9.9,9.9
2019,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,9.9,9.9,9.9,10.0
2019,Império Serrano,BATERIA,9.9,9.9,10.0,10.0
2019,São Clemente,BATERIA,10.0,10.0,9.9,10.0
2019,Unidos de Vila Isabel,BATERIA,9.8,9.9,10.0,9.9
2019,Paraíso do Tuiuti,BATERIA,10.0,10.0,9.9,10.0
2019,Acadêmicos do Grande Rio,BATERIA,10.0,10.0,9.9,10.0
2019,Estação Primeira de Mangueira,BATERIA,9.9,9.9,10.0,9.9
2019,Mocidade Independente de Padre Miguel,BATERIA,10.0,10.0,10.0,9.9
2019,Unidos da Tijuca,BATERIA,10.0,10.0,10.0,10.0
2019,Portela,BATERIA,10.0,9.9,10.0,10.0
2019,União da Ilha do Governador,BATERIA,9.9,10.0,10.0,10.0
2019,Acadêmicos do Salgueiro,BATERIA,10.0,10.0,9.9,10.0
2019,Imperatriz Leopoldinense,BATERIA,10.0,10.0,10.0,9.9
2019,Beija-Flor de Nilópolis,BATERIA,10.0,10.0,9.9,10.0
2019,Império Serrano,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2019,São Clemente,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2019,Unidos de Vila Isabel,COMISSÃO DE FRENTE,9.8,10.0,9.7,9.8
2019,Paraíso do Tuiuti,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2019,Acadêmicos do Grande Rio,COMISSÃO DE FRENTE,9.8,10.0,10.0,9.9
2019,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,9.9,9.8,9.9,9.8
2019,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,10.0,10.0,10.0
2019,Unidos da Tijuca,COMISSÃO DE FRENTE,9.8,10.0,9.9,9.7
2019,Portela,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2019,União da Ilha do Governador,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2019,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2019,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,10.0,10.0,9.8,9.8
2019,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2019,Império Serrano,ENREDO,9.8,9.8,9.8,9.9
2019,São Clemente,ENREDO,9.9,9.8,9.9,9.9
2019,Unidos de Vila Isabel,ENREDO,9.9,9.9,10.0,9.9
2019,Paraíso do Tuiuti,ENREDO,10.0,10.0,10.0,10.0
2019,Acadêmicos do Grande Rio,ENREDO,9.7,9.6,9.7,9.8
2019,Estação Primeira de Mangueira,ENREDO,10.0,9.9,10.0,10.0
2019,Mocidade Independente de Padre Miguel,ENREDO,10.0,10.0,10.0,10.0
2019,Unidos da Tijuca,ENREDO,9.9,10.0,9.9,10.0
2019,Portela,ENREDO,10.0,10.0,10.0,10.0
2019,União da Ilha do Governador,ENREDO,9.8,9.8,9.9,10.0
2019,Acadêmicos do Salgueiro,ENREDO,9.9,9.9,9.9,10.0
2019,Imperatriz Leopoldinense,ENREDO,9.9,10.0,9.9,9.9
2019,Beija-Flor de Nilópolis,ENREDO,9.9,10.0,9.9,10.0
2019,Império Serrano,EVOLUÇÃO,9.9,9.8,9.8,9.7
2019,São Clemente,EVOLUÇÃO,9.9,9.8,9.8,9.8
2019,Unidos de Vila Isabel,EVOLUÇÃO,10.0,10.0,9.9,9.9
2019,Paraíso do Tuiuti,EVOLUÇÃO,10.0,9.9,9.9,9.9
2019,Acadêmicos do Grande Rio,EVOLUÇÃO,9.8,9.8,9.7,9.6
2019,Estação Primeira de Mangueira,EVOLUÇÃO,10.0,10.0,10.0,9.9
2019,Mocidade Independente de Padre Miguel,EVOLUÇÃO,10.0,10.0,9.8,9.8
2019,Unidos da Tijuca,EVOLUÇÃO,10.0,9.9,10.0,10.0
2019,Portela,EVOLUÇÃO,10.0,10.0,10.0,9.9
2019,União da Ilha do Governador,EVOLUÇÃO,9.9,9.8,9.8,9.9
2019,Acadêmicos do Salgueiro,EVOLUÇÃO,10.0,9.9,10.0,9.9
2019,Imperatriz Leopoldinense,EVOLUÇÃO,9.9,9.9,9.8,10.0
2019,Beija-Flor de Nilópolis,EVOLUÇÃO,10.0,10.0,10.0,10.0
2019,Império Serrano,FANTASIAS,9.8,9.9,9.7,9.7
2019,São Clemente,FANTASIAS,9.9,9.9,10.0,9.8
2019,Unidos de Vila Isabel,FANTASIAS,9.8,9.9,9.9,9.9
2019,Paraíso do Tuiuti,FANTASIAS,10.0,10.0,10.0,10.0
2019,Acadêmicos do Grande Rio,FANTASIAS,10.0,9.9,9.8,10.0
2019,Estação Primeira de Mangueira,FANTASIAS,10.0,10.0,10.0,10.0
2019,Mocidade Independente de Padre Miguel,FANTASIAS,9.8,9.9,9.8,9.9
2019,Unidos da Tijuca,FANTASIAS,9.9,10.0,9.8,10.0
2019,Portela,FANTASIAS,10.0,9.8,10.0,9.9
2019,União da Ilha do Governador,FANTASIAS,9.7,9.9,9.9,9.9
2019,Acadêmicos do Salgueiro,FANTASIAS,10.0,10.0,10.0,10.0
2019,Imperatriz Leopoldinense,FANTASIAS,9.9,9.9,10.0,10.0
2019,Beija-Flor de Nilópolis,FANTASIAS,9.9,10.0,9.8,10.0
2019,Império Serrano,HARMONIA,9.8,9.7,9.8,9.8
2019,São Clemente,HARMONIA,9.8,9.8,9.9,9.7
2019,Unidos de Vila Isabel,HARMONIA,9.9,10.0,10.0,9.9
2019,Paraíso do Tuiuti,HARMONIA,10.0,9.9,9.9,9.8
2019,Acadêmicos do Grande Rio,HARMONIA,10.0,9.9,9.9,9.9
2019,Estação Primeira de Mangueira,HARMONIA,10.0,9.9,10.0,10.0
2019,Mocidade Independente de Padre Miguel,HARMONIA,10.0,10.0,10.0,10.0
2019,Unidos da Tijuca,HARMONIA,10.0,9.9,10.0,9.9
2019,Portela,HARMONIA,9.9,10.0,10.0,10.0
2019,União da Ilha do Governador,HARMONIA,9.8,9.8,9.8,9.7
2019,Acadêmicos do Salgueiro,HARMONIA,10.0,10.0,9.9,10.0
2019,Imperatriz Leopoldinense,HARMONIA,10.0,9.9,10.0,9.7
2019,Beija-Flor de Nilópolis,HARMONIA,10.0,10.0,10.0,10.0
2019,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,9.8,9.9,9.9,9.8
2019,São Clemente,MESTRE-SALA E PORTA-BANDEIRA,9.8,9.9,9.9,9.7
2019,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,9.8,9.8
2019,Paraíso do Tuiuti,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2019,Acadêmicos do Grande Rio,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.9
2019,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2019,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2019,Unidos da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,10.0,9.9
2019,Portela,MESTRE-SALA E PORTA-BANDEIRA,9.9,10.0,10.0,10.0
2019,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,9.9,9.9,10.0,10.0
2019,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
2019,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.9
2019,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.9,10.0,10.0
2019,Império Serrano,SAMBA DE ENREDO,9.9,9.8,10.0,9.8
2019,São Clemente,SAMBA DE ENREDO,9.9,9.9,9.8,10.0
2019,Unidos de Vila Isabel,SAMBA DE ENREDO,10.0,10.0,9.9,9.9
2019,Paraíso do Tuiuti,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2019,Acadêmicos do Grande Rio,SAMBA DE ENREDO,9.9,9.9,9.8,9.8
2019,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2019,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2019,Unidos da Tijuca,SAMBA DE ENREDO,10.0,9.8,10.0,9.9
2019,Portela,SAMBA DE ENREDO,9.9,10.0,9.8,10.0
2019,União da Ilha do Governador,SAMBA DE ENREDO,9.9,9.8,9.8,9.8
2019,Acadêmicos do Salgueiro,SAMBA DE ENREDO,10.0,9.9,9.9,10.0
2019,Imperatriz Leopoldinense,SAMBA DE ENREDO,10.0,10.0,9.9,9.9
2019,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
2020,Império Serrano,ALEGORIAS E ADEREÇOS,9.9,9.7,9.7,9.8
2020,São Clemente,ALEGORIAS E ADEREÇOS,9.9,9.7,9.8,9.9
2020,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,10.0,9.9,10.0,9.9
2020,Paraíso do Tuiuti,ALEGORIAS E ADEREÇOS,9.9,9.9,10.0,10.0
2020,Acadêmicos do Grande Rio,ALEGORIAS E ADEREÇOS,9.9,9.8,9.8,9.9
2020,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,9.9,10.0,10.0,9.9
2020,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2020,Unidos da Tijuca,ALEGORIAS E ADEREÇOS,10.0,10.0,10.0,10.0
2020,Portela,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.8
2020,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,10.0,9.8,9.9,9.9
2020,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,10.0,10.0,9.9,9.9
2020,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,9.9,9.8,9.9,9.9
2020,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,9.9,9.9,9.9,10.0
2020,Império Serrano,BATERIA,9.9,9.9,10.0,10.0
2020,São Clemente,BATERIA,10.0,10.0,9.9,10.0
2020,Unidos de Vila Isabel,BATERIA,9.8,9.9,10.0,9.9
2020,Paraíso do Tuiuti,BATERIA,10.0,10.0,9.9,10.0
2020,Acadêmicos do Grande Rio,BATERIA,10.0,10.0,9.9,10.0
2020,Estação Primeira de Mangueira,BATERIA,9.9,9.9,10.0,9.9
2020,Mocidade Independente de Padre Miguel,BATERIA,10.0,10.0,10.0,9.9
2020,Unidos da Tijuca,BATERIA,10.0,10.0,10.0,10.0
2020,Portela,BATERIA,10.0,9.9,10.0,10.0
2020,União da Ilha do Governador,BATERIA,9.9,10.0,10.0,10.0
2020,Acadêmicos do Salgueiro,BATERIA,10.0,10.0,9.9,10.0
2020,Imperatriz Leopoldinense,BATERIA,10.0,10.0,10.0,9.9
2020,Beija-Flor de Nilópolis,BATERIA,10.0,10.0,9.9,10.0
2020,Império Serrano,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2020,São Clemente,COMISSÃO DE FRENTE,9.8,9.8,9.8,9.7
2020,Unidos de Vila Isabel,COMISSÃO DE FRENTE,9.8,10.0,9.7,9.8
2020,Paraíso do Tuiuti,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2020,Acadêmicos do Grande Rio,COMISSÃO DE FRENTE,9.8,10.0,10.0,9.9
2020,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,9.9,9.8,9.9,9.8
2020,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,10.0,10.0,10.0
2020,Unidos da Tijuca,COMISSÃO DE FRENTE,9.8,10.0,9.9,9.7
2020,Portela,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2020,União da Ilha do Governador,COMISSÃO DE FRENTE,9.9,9.9,9.9,9.8
2020,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2020,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,10.0,10.0,9.8,9.8
2020,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,10.0,10.0,9.9,10.0
2020,Império Serrano,ENREDO,9.8,9.8,9.8,9.9
2020,São Clemente,ENREDO,9.9,9.8,9.9,9.9
2020,Unidos de Vila Isabel,ENREDO,9.9,9.9,10.0,9.9
2020,Paraíso do Tuiuti,ENREDO,10.0,10.0,10.0,10.0
2020,Acadêmicos do Grande Rio,ENREDO,9.7,9.6,9.7,9.8
2020,Estação Primeira de Mangueira,ENREDO,10.0,9.9,10.0,10.0
2020,Mocidade Independente de Padre Miguel,ENREDO,10.0,10.0,10.0,10.0
2020,Unidos da Tijuca,ENREDO,9.9,10.0,9.9,10.0
2020,Portela,ENREDO,10.0,10.0,10.0,10.0
2020,União da Ilha do Governador,ENREDO,9.8,9.8,9.9,10.0
2020,Acadêmicos do Salgueiro,ENREDO,9.9,9.9,9.9,10.0
2020,Imperatriz Leopoldinense,ENREDO,9.9,10.0,9.9,9.9
2020,Beija-Flor de Nilópolis,ENREDO,9.9,10.0,9.9,10.0
2020,Império Serrano,EVOLUÇÃO,9.9,9.8,9.8,9.7
2020,São Clemente,EVOLUÇÃO,9.9,9.8,9.8,9.8
2020,Unidos de Vila Isabel,EVOLUÇÃO,10.0,10.0,9.9,9.9
2020,Paraíso do Tuiuti,EVOLUÇÃO,10.0,9.9,9.9,9.9
2020,Acadêmicos do Grande Rio,EVOLUÇÃO,9.8,9.8,9.7,9.6
2020,Estação Primeira de Mangueira,EVOLUÇÃO,10.0,10.0,10.0,9.9
2020,Mocidade Independente de Padre Miguel,EVOLUÇÃO,10.0,10.0,9.8,9.8
2020,Unidos da Tijuca,EVOLUÇÃO,10.0,9.9,10.0,10.0
2020,Portela,EVOLUÇÃO,10.0,10.0,10.0,9.9
2020,União da Ilha do Governador,EVOLUÇÃO,9.9,9.8,9.8,9.9
2020,Acadêmicos do Salgueiro,EVOLUÇÃO,10.0,9.9,10.0,9.9
2020,Imperatriz Leopoldinense,EVOLUÇÃO,9.9,9.9,9.8,10.0
2020,Beija-Flor de Nilópolis,EVOLUÇÃO,10.0,10.0,10.0,10.0
2020,Império Serrano,FANTASIAS,9.8,9.9,9.7,9.7
2020,São Clemente,FANTASIAS,9.9,9.9,10.0,9.8
2020,Unidos de Vila Isabel,FANTASIAS,9.8,9.9,9.9,9.9
2020,Paraíso do Tuiuti,FANTASIAS,10.0,10.0,10.0,10.0
2020,Acadêmicos do Grande Rio,FANTASIAS,10.0,9.9,9.8,10.0
